Blue,Green,Red,NIR,SWIR-1,SWIR-2,Landcover
0.0578,0.0834,0.0915,0.2376,0.2207,0.1485,20
0.0563,0.0763,0.0908,0.2072,0.2345,0.1459,20
0.0749,0.1036,0.1162,0.2866,0.2683,0.2267,20
0.0534,0.07395,0.07375,0.2281,0.22425,0.12455,20
0.0578,0.0808,0.0932,0.238,0.246,0.1598,20
0.0525,0.0703,0.0795,0.1932,0.2223,0.1438,20
0.0667,0.0851,0.0586,0.2648,0.1743,0.0843,20
0.06315,0.0911,0.1035,0.2423,0.2419,0.1561,20
0.0625,0.0868,0.0991,0.2098,0.2316,0.1579,30
0.0597,0.08715,0.1186,0.2145,0.28295,0.1896,30
0.0716,0.0912,0.0943,0.2034,0.2312,0.1699,30
0.1042,0.125,0.1344,0.2226,0.2219,0.1602,30
0.0532,0.0617,0.0572,0.1284,0.1489,0.1154,30
0.0545,0.09245,0.0661,0.2811,0.2305,0.14525,30
0.0606,0.0799,0.094,0.2068,0.2602,0.1795,30
0.0626,0.08,0.0888,0.198,0.2272,0.1591,30
0.0814,0.1038,0.1162,0.2106,0.227,0.1742,30
0.07775,0.10215,0.1172,0.2194,0.2547,0.18965,30
0.08375,0.1104,0.1231,0.2306,0.2396,0.16985,30
0.0684,0.0955,0.1324,0.2244,0.3161,0.2143,30
0.0657,0.0799,0.0733,0.21,0.1885,0.1178,30
0.0688,0.0904,0.0967,0.2284,0.2366,0.1693,30
0.059,0.0835,0.1088,0.2248,0.2595,0.1871,30
0.0637,0.0864,0.1112,0.223,0.2689,0.181,30
0.0634,0.0805,0.0883,0.1766,0.2303,0.1534,30
0.0553,0.076,0.0905,0.2066,0.2597,0.17,30
0.0465,0.0637,0.0606,0.207,0.1884,0.1043,30
0.07735,0.1045,0.1142,0.1945,0.2683,0.1974,30
0.05065,0.0695,0.07405,0.1761,0.20685,0.1239,30
0.0516,0.0729,0.0751,0.1888,0.1867,0.1105,30
0.0573,0.0838,0.0738,0.2684,0.2216,0.1332,30
0.0647,0.0885,0.0965,0.2116,0.268,0.204,30
0.0583,0.0899,0.06815,0.4075,0.27855,0.1455,30
0.0622,0.08835,0.09985,0.2717,0.23945,0.1674,30
0.0605,0.0795,0.0863,0.2144,0.2202,0.1351,30
0.1058,0.128,0.1374,0.209,0.2734,0.2388,30
0.0914,0.117,0.1204,0.2722,0.2788,0.212,30
0.0685,0.0954,0.1306,0.2376,0.2993,0.2141,30
0.0719,0.1008,0.1021,0.2236,0.2339,0.1529,30
0.0506,0.0685,0.0637,0.2222,0.1862,0.1066,30
0.05425,0.07825,0.09105,0.2192,0.2183,0.1411,30
0.07525,0.0908,0.09005,0.2076,0.23655,0.1584,30
0.0628,0.0844,0.0975,0.236,0.2704,0.1787,30
0.1002,0.1338,0.1736,0.2284,0.3092,0.2177,30
0.0691,0.1142,0.1624,0.1886,0.1934,0.1417,30
0.0761,0.0974,0.0915,0.2414,0.2308,0.1703,30
0.06,0.0756,0.0834,0.1964,0.2601,0.1773,30
0.0584,0.0813,0.1021,0.2261,0.28555,0.1821,30
0.0617,0.0772,0.0865,0.1568,0.2019,0.1565,30
0.0804,0.1036,0.1192,0.2416,0.296,0.2178,30
0.074,0.1015,0.1114,0.2282,0.2428,0.1838,30
0.107,0.1322,0.1906,0.2492,0.3767,0.2439,30
0.0659,0.0902,0.1244,0.2106,0.3238,0.1978,30
0.06275,0.09665,0.0972,0.3271,0.30325,0.1946,30
0.058,0.0807,0.0946,0.2412,0.2416,0.1913,30
0.0424,0.0594,0.0609,0.1736,0.1848,0.1162,30
0.0623,0.0922,0.1067,0.2435,0.288,0.19655,30
0.0861,0.1019,0.0942,0.228,0.1879,0.12,30
0.08025,0.1051,0.1239,0.2118,0.22445,0.1689,30
0.0577,0.0797,0.0913,0.211,0.2458,0.1583,30
0.0656,0.0889,0.0904,0.2446,0.2403,0.1444,30
0.0784,0.1026,0.1106,0.2734,0.291,0.2159,30
0.0736,0.0911,0.0805,0.2307,0.206,0.11605,30
0.0876,0.1061,0.1096,0.2322,0.27895,0.18765,30
0.0487,0.0672,0.0642,0.2244,0.1894,0.1102,30
0.0604,0.0857,0.1144,0.2264,0.2603,0.1876,30
0.0525,0.07365,0.0855,0.2076,0.22975,0.14585,30
0.0639,0.0846,0.091,0.2306,0.254,0.1739,30
0.0877,0.0985,0.0993,0.199,0.1682,0.1333,30
0.05585,0.07555,0.087,0.211,0.2256,0.1469,30
0.06485,0.09205,0.07255,0.2828,0.2519,0.16405,30
0.0617,0.09935,0.0696,0.3225,0.1576,0.08465,30
0.0567,0.0777,0.0813,0.2106,0.2251,0.1409,30
0.0723,0.1034,0.1288,0.2624,0.2755,0.1926,30
0.0533,0.0762,0.0808,0.2304,0.237,0.1491,30
0.06,0.0764,0.0875,0.1954,0.2402,0.1615,30
0.0668,0.1002,0.09535,0.2983,0.22175,0.14325,30
0.0661,0.0884,0.0973,0.2806,0.2444,0.154,30
0.0579,0.0851,0.104,0.2098,0.2288,0.15,30
0.05195,0.0687,0.06775,0.1937,0.2025,0.11995,30
0.07645,0.08905,0.09405,0.2005,0.23335,0.16005,30
0.068,0.0929,0.083,0.2492,0.2123,0.1612,30
0.0555,0.09205,0.09745,0.2737,0.24715,0.1671,30
0.0772,0.1024,0.106,0.2584,0.2522,0.1681,30
0.0677,0.0996,0.0921,0.2418,0.2599,0.1768,30
0.05615,0.07975,0.0821,0.2316,0.2254,0.1367,30
0.0724,0.094,0.0987,0.2352,0.2459,0.1656,30
0.0642,0.0877,0.1027,0.219,0.2658,0.18515,30
0.0673,0.0926,0.1238,0.204,0.3238,0.2005,30
0.0515,0.07,0.0714,0.1882,0.2133,0.12965,30
0.0697,0.0992,0.0977,0.3088,0.2872,0.1832,30
0.0617,0.0792,0.0771,0.215,0.2262,0.1333,30
0.0834,0.1042,0.1128,0.2586,0.3043,0.21555,30
0.0948,0.1232,0.1358,0.2598,0.3089,0.2186,30
0.0574,0.0904,0.1198,0.2248,0.2959,0.2404,30
0.0507,0.0692,0.0859,0.2186,0.2592,0.1661,30
0.0533,0.0736,0.0839,0.1964,0.2457,0.1668,30
0.0512,0.0717,0.0724,0.2078,0.2155,0.1325,30
0.0639,0.0894,0.0884,0.2764,0.2449,0.155,30
0.0765,0.0968,0.1068,0.2122,0.2674,0.1774,30
0.0658,0.0937,0.1092,0.2316,0.2399,0.1755,30
0.053,0.0695,0.0696,0.1672,0.1992,0.1308,30
0.0764,0.1118,0.1614,0.2176,0.3147,0.2109,30
0.0527,0.0723,0.0584,0.2494,0.1774,0.106,30
0.08505,0.10215,0.1128,0.1837,0.20875,0.1589,30
0.0481,0.06665,0.0614,0.1973,0.20125,0.1263,30
0.0655,0.0926,0.0949,0.2686,0.2504,0.1638,30
0.0491,0.0691,0.0665,0.1982,0.1967,0.1313,30
0.07,0.0922,0.1092,0.2294,0.2816,0.2015,30
0.0509,0.0664,0.0676,0.2042,0.1757,0.0996,30
0.0539,0.08235,0.0653,0.2188,0.13985,0.07585,30
0.0603,0.0821,0.0916,0.2148,0.2624,0.175,30
0.0733,0.0908,0.096,0.207,0.2076,0.1407,30
0.0632,0.0825,0.0893,0.1866,0.2134,0.1508,30
0.06105,0.08385,0.0987,0.231,0.25125,0.166,30
0.0522,0.0736,0.0779,0.1894,0.2046,0.1596,30
0.0763,0.0986,0.1146,0.236,0.2667,0.1983,30
0.0538,0.0794,0.0938,0.2062,0.2389,0.1623,30
0.0692,0.0934,0.0781,0.2886,0.2268,0.1244,30
0.0581,0.0765,0.0866,0.1994,0.2266,0.1479,30
0.0623,0.0828,0.1011,0.1998,0.2297,0.1671,30
0.0756,0.1054,0.0919,0.305,0.2178,0.1404,30
0.04565,0.0642,0.0542,0.1833,0.17875,0.1041,30
0.0542,0.0785,0.0746,0.2551,0.23095,0.14,30
0.0707,0.1027,0.1154,0.267,0.27825,0.2065,30
0.055,0.0747,0.073,0.2062,0.2332,0.155,30
0.1168,0.1614,0.2044,0.2868,0.3174,0.1945,30
0.0761,0.1142,0.1518,0.2358,0.3187,0.2389,30
0.0614,0.0828,0.101,0.2008,0.2463,0.1815,30
0.0663,0.0767,0.0925,0.1598,0.1993,0.1424,30
0.0495,0.0748,0.0849,0.2088,0.2495,0.1514,30
0.0586,0.0769,0.0738,0.1952,0.1991,0.124,30
0.0827,0.111,0.0966,0.2766,0.2868,0.1813,30
0.0527,0.0651,0.0644,0.1868,0.2276,0.1575,30
0.0619,0.0821,0.0877,0.2124,0.229,0.1618,30
0.1358,0.165,0.1918,0.2476,0.2463,0.2029,30
0.05415,0.07705,0.07105,0.2429,0.2147,0.1258,30
0.08675,0.1119,0.1104,0.2418,0.29885,0.20335,30
0.0607,0.0879,0.0887,0.262,0.2477,0.1593,30
0.0756,0.10095,0.1111,0.2255,0.25755,0.1865,30
0.0567,0.068,0.0686,0.1238,0.155,0.1355,30
0.0859,0.1123,0.1172,0.2609,0.2669,0.1953,30
0.067,0.09,0.1042,0.2438,0.2507,0.1594,30
0.09325,0.1159,0.1434,0.2246,0.27175,0.19985,30
0.0587,0.0907,0.0695,0.341,0.2517,0.1577,30
0.0598,0.08105,0.0732,0.231,0.21575,0.14625,30
0.1706,0.2048,0.2048,0.272,0.2651,0.2069,30
0.0731,0.11,0.139,0.2326,0.3127,0.2262,30
0.0797,0.09585,0.1053,0.228,0.25855,0.16565,30
0.0519,0.0741,0.0684,0.2132,0.229,0.1507,30
0.0737,0.0971,0.1088,0.2464,0.2837,0.1877,30
0.0614,0.0867,0.1128,0.2048,0.2995,0.1875,30
0.07925,0.1072,0.1373,0.2146,0.28235,0.1984,30
0.0502,0.069,0.07175,0.1816,0.2156,0.13615,30
0.07855,0.1158,0.08805,0.3411,0.24105,0.13465,30
0.05735,0.08265,0.1126,0.216,0.2667,0.1825,30
0.0647,0.0879,0.0869,0.2554,0.2627,0.1648,30
0.0872,0.1112,0.1276,0.2144,0.2364,0.19,30
0.0595,0.0858,0.0951,0.2364,0.2332,0.1471,30
0.0973,0.1242,0.1452,0.2878,0.344,0.2369,30
0.156,0.191,0.2432,0.2996,0.395,0.2743,30
0.0853,0.1034,0.1139,0.2262,0.20235,0.1438,30
0.0775,0.1096,0.1192,0.2624,0.2408,0.1632,30
0.0804,0.0991,0.1167,0.2166,0.29505,0.21015,30
0.0727,0.0976,0.1036,0.2264,0.264,0.1814,30
0.0783,0.1042,0.0924,0.2686,0.232,0.1422,30
0.0842,0.1087,0.1212,0.2388,0.2915,0.22155,30
0.06695,0.08595,0.1085,0.1792,0.26535,0.17075,30
0.0753,0.117,0.1584,0.2468,0.3722,0.2802,30
0.0544,0.0755,0.0948,0.1916,0.2296,0.1505,30
0.0717,0.0907,0.0982,0.1946,0.2185,0.1472,30
0.0664,0.0954,0.0769,0.2814,0.1965,0.1099,30
0.067,0.0901,0.1009,0.2118,0.2296,0.1801,30
0.0606,0.0846,0.0915,0.2242,0.2445,0.1577,30
0.0839,0.1088,0.1216,0.271,0.2939,0.1634,30
0.06865,0.09885,0.1589,0.2459,0.33675,0.2572,30
0.0675,0.09845,0.1319,0.2218,0.29815,0.20625,30
0.0599,0.0803,0.0927,0.201,0.2566,0.1696,30
0.0624,0.0897,0.105,0.2018,0.2297,0.1615,30
0.0639,0.0904,0.0869,0.1926,0.2455,0.1666,30
0.0444,0.0631,0.0562,0.1762,0.1858,0.11305,30
0.0793,0.1046,0.161,0.2282,0.3163,0.2219,30
0.075,0.1001,0.1314,0.2387,0.29795,0.2255,30
0.0855,0.1034,0.1132,0.2062,0.2317,0.1836,30
0.0745,0.1007,0.1042,0.233,0.2051,0.1295,30
0.07,0.1034,0.1282,0.2688,0.2729,0.2227,30
0.0485,0.0711,0.0767,0.1858,0.2241,0.1301,30
0.0503,0.0686,0.068,0.1626,0.1883,0.1288,30
0.101,0.1272,0.1434,0.2906,0.2971,0.2151,30
0.0593,0.0814,0.0971,0.1844,0.2286,0.166,30
0.05795,0.07955,0.09155,0.2153,0.25545,0.17475,30
0.0802,0.0985,0.1134,0.231,0.2966,0.2069,30
0.0598,0.0775,0.0695,0.2546,0.2075,0.1231,30
0.0701,0.1038,0.0904,0.3032,0.293,0.1778,30
0.0669,0.0877,0.108,0.2136,0.2631,0.1774,30
0.0776,0.10195,0.1166,0.2207,0.28615,0.21145,30
0.0507,0.0694,0.0699,0.2006,0.2153,0.1381,30
0.0544,0.07315,0.0696,0.2244,0.21205,0.1152,30
0.061,0.0858,0.0874,0.2466,0.2513,0.1584,30
0.0814,0.1171,0.1154,0.3163,0.32655,0.2483,30
0.07015,0.08315,0.0781,0.1851,0.18475,0.12555,30
0.05045,0.0736,0.0821,0.213,0.23475,0.1578,30
0.0872,0.1185,0.1197,0.279,0.301,0.19705,30
0.06725,0.09365,0.0993,0.2448,0.23285,0.16855,30
0.0601,0.0945,0.0655,0.2994,0.1909,0.1118,30
0.09185,0.1175,0.1253,0.2765,0.30665,0.20055,30
0.0515,0.0672,0.0649,0.2288,0.2383,0.1533,30
0.0679,0.0908,0.1134,0.1738,0.22,0.1978,30
0.0691,0.1066,0.1558,0.2709,0.31905,0.2445,30
0.06545,0.09105,0.0873,0.283,0.26405,0.16215,30
0.0637,0.0912,0.1122,0.2486,0.3081,0.2289,30
0.08555,0.09985,0.1029,0.2313,0.26385,0.1844,30
0.05265,0.0745,0.08345,0.2021,0.2474,0.1631,30
0.05515,0.08065,0.09695,0.2245,0.2575,0.1791,30
0.0638,0.0859,0.0822,0.232,0.2262,0.161,30
0.0706,0.09,0.0744,0.249,0.1533,0.086,30
0.0974,0.12,0.124,0.2272,0.2314,0.1752,30
0.0597,0.0764,0.0959,0.187,0.2674,0.182,30
0.0703,0.1052,0.089,0.3748,0.3007,0.1909,30
0.0593,0.08565,0.1128,0.2063,0.2795,0.1804,30
0.0746,0.1066,0.1316,0.241,0.3423,0.2547,30
0.0547,0.0766,0.0846,0.215,0.2301,0.1493,30
0.0788,0.1058,0.1244,0.2392,0.2452,0.163,30
0.0597,0.0807,0.0863,0.215,0.2055,0.1328,30
0.0579,0.0777,0.0861,0.2462,0.2622,0.1658,30
0.0806,0.1156,0.1306,0.2668,0.2097,0.1634,30
0.0636,0.0932,0.0897,0.2756,0.2583,0.1764,30
0.08185,0.1029,0.1088,0.1992,0.2186,0.1686,30
0.0633,0.0839,0.0741,0.2614,0.2125,0.126,30
0.0684,0.0834,0.1126,0.1858,0.2431,0.1696,30
0.0533,0.0743,0.0827,0.198,0.2585,0.1706,30
0.0565,0.0749,0.0663,0.2586,0.1925,0.1149,30
0.0851,0.113,0.1194,0.2518,0.26435,0.19855,30
0.0577,0.0799,0.0915,0.204,0.2442,0.1602,30
0.05745,0.077,0.0853,0.202,0.2442,0.168,30
0.0617,0.0798,0.0753,0.239,0.2269,0.1324,30
0.0726,0.0954,0.0688,0.264,0.1752,0.0958,30
0.0573,0.0815,0.0833,0.252,0.2346,0.161,30
0.0645,0.0897,0.0915,0.2456,0.2437,0.1531,30
0.0613,0.083,0.0883,0.2188,0.2798,0.173,30
0.0726,0.1001,0.0951,0.2534,0.198,0.1302,30
0.0724,0.0951,0.0966,0.2896,0.2827,0.2093,30
0.0626,0.0869,0.1056,0.2294,0.2783,0.1915,30
0.0527,0.0749,0.0745,0.2366,0.2085,0.1252,30
0.0713,0.106,0.1492,0.2148,0.3537,0.233,30
0.0643,0.0842,0.0999,0.2156,0.2402,0.1541,30
0.06305,0.0884,0.1093,0.2303,0.2792,0.1976,30
0.0783,0.0922,0.0944,0.216,0.214,0.1509,30
0.05295,0.07495,0.08115,0.2304,0.2419,0.1582,30
0.06745,0.10035,0.08325,0.3005,0.19155,0.1119,30
0.0535,0.0745,0.0788,0.1872,0.2235,0.1358,30
0.04895,0.0711,0.07075,0.2049,0.21545,0.1263,30
0.0824,0.11,0.1296,0.246,0.2508,0.1959,30
0.0688,0.0914,0.0879,0.278,0.258,0.2028,30
0.05645,0.08195,0.09005,0.205,0.1768,0.14055,30
0.059,0.0817,0.0798,0.2106,0.2453,0.1593,30
0.0616,0.08305,0.069,0.2899,0.2395,0.12715,30
0.0728,0.0965,0.1054,0.233,0.1915,0.1549,30
0.065,0.0858,0.0799,0.3076,0.2457,0.1377,30
0.0608,0.0841,0.1078,0.2026,0.2475,0.1847,30
0.0686,0.0884,0.0977,0.232,0.2301,0.1503,30
0.0502,0.0722,0.0718,0.215,0.2103,0.1213,30
0.0615,0.0928,0.0786,0.2535,0.21315,0.1352,30
0.0678,0.086,0.0985,0.2104,0.2378,0.1526,30
0.06725,0.10135,0.09075,0.2975,0.23975,0.15925,30
0.0811,0.0945,0.098,0.2126,0.2588,0.1875,30
0.0581,0.0742,0.0783,0.1916,0.2053,0.1309,30
0.06665,0.10175,0.08805,0.3088,0.19575,0.11735,30
0.086,0.1142,0.1332,0.1996,0.2302,0.2032,30
0.0567,0.0819,0.094,0.2316,0.2489,0.1625,30
0.0606,0.0808,0.0813,0.2244,0.2154,0.1437,30
0.0678,0.0815,0.1028,0.2066,0.2983,0.2075,30
0.0721,0.0996,0.0947,0.2622,0.2406,0.1515,30
0.0512,0.0733,0.0846,0.2014,0.2357,0.1615,30
0.0641,0.0895,0.1102,0.2292,0.2907,0.1835,30
0.0604,0.0794,0.0933,0.1898,0.2442,0.1622,30
0.05425,0.0788,0.0881,0.2315,0.2591,0.16705,30
0.0875,0.11,0.107,0.2398,0.2199,0.1648,30
0.0563,0.0822,0.0736,0.2754,0.2316,0.1454,30
0.0596,0.0741,0.0871,0.1716,0.2139,0.1502,30
0.0639,0.1016,0.0682,0.319,0.1617,0.0841,30
0.05075,0.07155,0.0605,0.2663,0.22565,0.13415,30
0.0539,0.0739,0.0888,0.1986,0.2224,0.1415,30
0.058,0.0768,0.0786,0.1976,0.245,0.1729,30
0.063,0.08,0.0908,0.193,0.2363,0.1484,30
0.0634,0.0841,0.0961,0.221,0.2392,0.1621,30
0.0813,0.1128,0.0988,0.2752,0.2921,0.1838,30
0.0623,0.0866,0.1214,0.2076,0.2892,0.188,30
0.0733,0.09465,0.1057,0.2296,0.2484,0.1883,30
0.0785,0.1062,0.1252,0.278,0.3364,0.2318,30
0.0607,0.0855,0.0866,0.2362,0.27,0.1962,30
0.0664,0.0813,0.0917,0.1802,0.2164,0.1504,30
0.0542,0.0855,0.0854,0.2651,0.2495,0.16085,30
0.0599,0.0841,0.0869,0.2302,0.2644,0.1773,30
0.0604,0.0948,0.0824,0.3342,0.2682,0.1619,30
0.0741,0.1024,0.11,0.2424,0.2456,0.1721,30
0.07,0.0998,0.1048,0.2292,0.273,0.1845,30
0.0682,0.0849,0.1072,0.178,0.2246,0.1533,30
0.0876,0.1086,0.1224,0.2308,0.3122,0.2162,30
0.0576,0.0845,0.0771,0.1858,0.1287,0.0739,30
0.068,0.0985,0.1246,0.2388,0.2982,0.2168,30
0.0684,0.0944,0.1084,0.2104,0.2647,0.1896,30
0.0797,0.0999,0.1176,0.233,0.2928,0.1947,30
0.0661,0.0932,0.1194,0.2056,0.3106,0.2194,30
0.0535,0.0731,0.0736,0.2266,0.1932,0.1199,30
0.0801,0.113,0.1442,0.2386,0.3325,0.2239,30
0.067,0.0843,0.0924,0.1798,0.235,0.181,30
0.06445,0.08965,0.1099,0.2417,0.264,0.1919,30
0.0985,0.1238,0.1382,0.2404,0.2667,0.1983,30
0.068,0.0877,0.094,0.2242,0.2301,0.1562,30
0.0628,0.0853,0.0998,0.2359,0.264,0.1919,30
0.057,0.07885,0.0892,0.1891,0.23385,0.1552,30
0.05765,0.0785,0.0895,0.2091,0.25115,0.1691,30
0.0569,0.0783,0.07525,0.2328,0.24335,0.1491,30
0.0874,0.1068,0.1172,0.2451,0.259,0.16835,30
0.0545,0.0785,0.0648,0.2242,0.2179,0.1365,30
0.0627,0.0826,0.0711,0.2492,0.1908,0.1156,30
0.0777,0.104,0.1152,0.2608,0.3157,0.2206,30
0.0584,0.0802,0.0835,0.2218,0.2122,0.1498,30
0.0664,0.0949,0.108,0.2108,0.249,0.1791,30
0.06575,0.09145,0.1011,0.2804,0.29885,0.19385,30
0.0603,0.0769,0.091,0.2076,0.2204,0.1532,30
0.0823,0.1216,0.1587,0.2608,0.3336,0.2542,30
0.0821,0.104,0.1176,0.2502,0.2745,0.182,30
0.0639,0.0887,0.0962,0.252,0.2486,0.1694,30
0.05945,0.0727,0.0729,0.1833,0.2086,0.1344,30
0.0536,0.0771,0.0621,0.2366,0.2015,0.1203,30
0.0493,0.0718,0.0677,0.19,0.2174,0.1369,30
0.0573,0.0774,0.0621,0.2374,0.1918,0.1041,30
0.06065,0.07915,0.087,0.1778,0.22355,0.1347,30
0.0473,0.0706,0.0482,0.2584,0.1887,0.0907,30
0.05725,0.0833,0.0882,0.2389,0.2372,0.16465,30
0.05555,0.0814,0.0709,0.1778,0.16505,0.11415,30
0.0794,0.101,0.0966,0.241,0.2152,0.1335,30
0.0511,0.0716,0.0614,0.2188,0.212,0.1377,30
0.0696,0.09735,0.0864,0.2806,0.24435,0.1558,30
0.0742,0.0987,0.0957,0.1974,0.2486,0.1612,30
0.0536,0.0756,0.0729,0.2248,0.2062,0.1266,30
0.0597,0.0867,0.1102,0.1896,0.2877,0.1946,30
0.06365,0.0768,0.08655,0.1783,0.19685,0.1322,30
0.08495,0.1049,0.1153,0.1728,0.19065,0.1395,30
0.0502,0.076,0.0622,0.271,0.2099,0.1219,30
0.062,0.0896,0.0932,0.2366,0.2328,0.1545,30
0.0612,0.075,0.0796,0.1636,0.1931,0.1348,30
0.0684,0.0854,0.0722,0.2078,0.1992,0.1156,30
0.0598,0.0797,0.0947,0.1816,0.2304,0.139,30
0.0633,0.0887,0.0943,0.2452,0.2629,0.1807,30
0.0688,0.0932,0.0964,0.2462,0.2699,0.1879,30
0.0545,0.07195,0.0801,0.1808,0.22875,0.14635,30
0.0585,0.086,0.085,0.27,0.2555,0.1742,30
0.05695,0.0743,0.08275,0.1874,0.2237,0.15755,30
0.059,0.08225,0.09655,0.2122,0.2326,0.142,30
0.0705,0.0976,0.0894,0.2532,0.2474,0.1643,30
0.0695,0.0969,0.1008,0.2076,0.2104,0.1582,30
0.0878,0.1132,0.138,0.2322,0.3207,0.254,30
0.0577,0.0799,0.0541,0.2686,0.1712,0.0887,30
0.0558,0.0838,0.0968,0.2102,0.2587,0.1792,30
0.0647,0.0943,0.08795,0.3045,0.26515,0.1721,30
0.052,0.0739,0.0817,0.1926,0.223,0.1411,30
0.0683,0.0901,0.1078,0.1552,0.2384,0.1958,30
0.0709,0.1048,0.1152,0.2474,0.2496,0.1897,30
0.0712,0.09345,0.09495,0.2572,0.22175,0.15435,30
0.0714,0.0902,0.0919,0.2504,0.2559,0.1867,30
0.0926,0.1087,0.1311,0.2129,0.31055,0.21025,30
0.05025,0.0735,0.069,0.2374,0.2278,0.1358,30
0.0625,0.0845,0.1068,0.2316,0.283,0.2041,30
0.0529,0.07375,0.06655,0.2301,0.2095,0.12825,30
0.0768,0.0923,0.0954,0.195,0.1942,0.1395,30
0.0619,0.0749,0.0656,0.236,0.1839,0.1026,30
0.0797,0.1095,0.1235,0.2414,0.31205,0.2283,30
0.0651,0.0949,0.1208,0.2412,0.2737,0.2004,30
0.1226,0.157,0.1936,0.2776,0.3944,0.2607,30
0.0766,0.1052,0.125,0.2358,0.2718,0.2104,30
0.0869,0.1002,0.103,0.2328,0.2697,0.1845,30
0.1268,0.1738,0.2298,0.3134,0.4237,0.2345,30
0.0812,0.1078,0.1222,0.2382,0.2327,0.1703,30
0.06145,0.0754,0.06545,0.2133,0.20455,0.12505,30
0.0593,0.0841,0.0968,0.2274,0.2592,0.1846,30
0.0608,0.085,0.0965,0.2322,0.2528,0.174,30
0.05305,0.0704,0.07135,0.2066,0.2217,0.14375,30
0.0539,0.0763,0.0888,0.1942,0.2384,0.1636,30
0.0778,0.1122,0.1362,0.236,0.2591,0.176,30
0.0656,0.09495,0.0719,0.3881,0.2615,0.13895,30
0.062,0.0888,0.0971,0.2382,0.2399,0.1557,30
0.0596,0.0809,0.1038,0.1857,0.25455,0.18735,30
0.0536,0.0664,0.0651,0.1132,0.1493,0.1294,30
0.0567,0.0732,0.0706,0.1954,0.2071,0.1373,30
0.0826,0.103,0.1114,0.202,0.2364,0.1707,30
0.0652,0.0839,0.0828,0.2092,0.17245,0.1224,30
0.0709,0.0951,0.1114,0.1898,0.2376,0.1824,30
0.0471,0.0607,0.0599,0.1332,0.1872,0.1471,30
0.0538,0.073,0.0821,0.1842,0.2134,0.1567,30
0.0678,0.0942,0.128,0.2332,0.298,0.2054,30
0.0858,0.1036,0.104,0.1984,0.1988,0.1595,30
0.07565,0.09645,0.09015,0.2972,0.23515,0.17175,30
0.07895,0.10245,0.1118,0.2527,0.2616,0.16815,30
0.05135,0.0736,0.0575,0.3088,0.2141,0.12195,30
0.0598,0.0899,0.0899,0.2166,0.2189,0.1514,30
0.0606,0.0891,0.0808,0.259,0.2335,0.1414,30
0.057,0.0843,0.0759,0.2338,0.2112,0.1358,30
0.0771,0.0977,0.107,0.2508,0.28,0.1809,30
0.0607,0.0755,0.0672,0.1729,0.1945,0.1527,30
0.0897,0.1052,0.1112,0.242,0.2859,0.1976,30
0.0736,0.0927,0.1132,0.209,0.2406,0.1773,30
0.0811,0.1116,0.121,0.2286,0.2968,0.2068,30
0.0667,0.0919,0.1176,0.2354,0.2588,0.2013,30
0.0822,0.0988,0.1062,0.2354,0.2956,0.1964,30
0.0717,0.102,0.126,0.1982,0.289,0.1846,30
0.05405,0.0736,0.0733,0.2174,0.20755,0.12345,30
0.0653,0.08885,0.1153,0.2004,0.27985,0.1948,30
0.0503,0.0735,0.0821,0.1842,0.2348,0.1592,30
0.05855,0.07835,0.0757,0.2253,0.2721,0.1798,30
0.0553,0.07815,0.0708,0.2465,0.19645,0.1166,30
0.0546,0.0755,0.0638,0.2496,0.2093,0.1208,30
0.0828,0.1085,0.1007,0.2431,0.2436,0.14635,30
0.05825,0.08765,0.08645,0.2375,0.2391,0.1492,30
0.0808,0.1134,0.1472,0.253,0.3341,0.275,30
0.06175,0.08325,0.0852,0.2045,0.23005,0.14585,30
0.0644,0.0881,0.1134,0.226,0.2781,0.206,30
0.06165,0.08585,0.1092,0.2136,0.23875,0.17185,30
0.0644,0.0885,0.0925,0.2498,0.239,0.1524,30
0.0509,0.0741,0.0645,0.2318,0.2081,0.1282,30
0.0494,0.0794,0.0643,0.2978,0.1919,0.0999,30
0.0536,0.0752,0.083,0.1914,0.2272,0.1423,30
0.0604,0.0864,0.1084,0.204,0.2501,0.1726,30
0.0601,0.0921,0.0768,0.271,0.2165,0.1263,30
0.0862,0.1242,0.141,0.2758,0.2547,0.1952,30
0.0613,0.09125,0.09975,0.2129,0.22865,0.16305,30
0.0575,0.0786,0.0709,0.2408,0.2456,0.1587,30
0.0745,0.105,0.122,0.2574,0.321,0.232,30
0.0745,0.0986,0.1176,0.2308,0.2415,0.183,30
0.0491,0.0694,0.0697,0.1968,0.2242,0.144,30
0.093,0.1214,0.1268,0.3146,0.3207,0.2138,30
0.0597,0.0893,0.0677,0.2758,0.1593,0.0885,30
0.0594,0.0806,0.058,0.2744,0.1969,0.1156,30
0.0695,0.0977,0.1136,0.223,0.2858,0.1942,30
0.0642,0.07925,0.0809,0.1615,0.20855,0.14675,30
0.0734,0.1023,0.1332,0.2546,0.2962,0.2194,30
0.05875,0.07755,0.08975,0.2075,0.25295,0.1738,30
0.0628,0.0827,0.0785,0.2574,0.2473,0.1507,30
0.08075,0.0898,0.0804,0.2274,0.18245,0.1083,30
0.0885,0.1208,0.1132,0.3362,0.299,0.2138,30
0.0549,0.0869,0.07855,0.2126,0.20785,0.12205,30
0.05295,0.07315,0.07275,0.2114,0.2167,0.1382,30
